::ffff:127.0.0.1 - - [17/Dec/2018:09:17:59 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:59 +0000] "GET /user/style.css HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:59 +0000] "GET /user/main.js HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:00 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /user/style.css HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /user/main.js HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:22:26 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:22:26 +0000] "GET /user/main.js HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
